지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자
조양감리교회고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 조양동 1289-15,강원도 속초시 조양동 1289-15,38.1837261,128.602467,3300,1000,Y,033-639-2686,,청호3지구,,,,미적용,,500,25,,,,속초시,033-639-2686,2019-06-30
수질환경사업소고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 대포동 552,강원도 속초시 대포동 552,38.184507,128.606057,2079,630,Y,033-639-2684,,청호3지구,,,,미적용,,50,18,,,,속초시,033-639-2684,2019-06-30
설악고등학교운동장,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 속초시 속초시 조양동 589-7,강원도 속초시 속초시 조양동 589-7,38.185521,128.573411,9900,3000,Y,033-630-0300,,조양지구,,,,미적용,,1150,60,,,,삼척시,033-630-0300,2019-06-30
조양초등학교,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 속초시 속초시 동해대로 3965,강원도 속초시 속초시 동해대로 3965,38.188629,128.598066,4950,1500,Y,033-639-2686,,청호2지구,,,,미적용,,510,11,,,,속초시,033-639-2686,2019-06-30
선사유적지고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 속초시 조양동 산 142-8,강원도 속초시 속초시 조양동 산 142-8,38.190191,128.570953,6270,1900,Y,033-639-2684,,조양지구,,,,미적용,,460,36,,,,속초시,033-639-2684,2019-06-30
이마트,지진해일대피소,지진해일 긴급대피장소,기타,강원도 속초시 청호동 459-134,강원도 속초시 청호동 459-134,38.1910457096,128.595786,1650,500,Y,033-639-2685,,청호2지구,,,,적용,1등급,520,24,,,,속초시,033-639-2685,2019-06-30
아남프라자,지진해일대피소,지진해일 긴급대피장소,기타,강원도 속초시 교동 737-7,강원도 속초시 교동 737-7,38.1973929,128.577567,5940,1800,Y,033-639-2686,,노학지구,,,,적용,1등급,460,50,,,,속초시,033-639-2686,2019-06-30
속초여자고등학교운동장,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 속초시 교동 802-1,강원도 속초시 교동 802-1,38.1995395,128.5679839,6600,2000,Y,033-634-3210,,노학지구,,,,미적용,,1230,31,,,,삼척시,033-634-3210,2019-06-30
설악대교,지진해일대피소,지진해일 긴급대피장소,기타,강원도 속초시 청호동 청호대교,강원도 속초시 청호동 청호대교,38.201803,128.593481,990,300,Y,033-639-2683,,청호1지구,,,,미적용,,190,24,,,,속초시,033-639-2683,2019-06-30
청학연립주차장고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 교동 486-184,강원도 속초시 교동 486-184,38.203190,128.584979,2343,710,Y,033-639-2683,,교동지구,,,,미적용,,350,30,,,,속초시,033-639-2683,2019-06-30
금강대교,지진해일대피소,지진해일 긴급대피장소,기타,강원도 속초시 청호동 금강대교,강원도 속초시 청호동 금강대교,38.204900,128.593600,1650,500,Y,033-639-2684,,청호1지구,,,,미적용,,160,24,,,,속초시,033-639-2684,2019-06-30
속초교육문화관,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 금호동 488-2,강원도 속초시 금호동 488-2,38.2063896,128.5861305,726,220,Y,033-639-2684,,교동지구,,,,미적용,,590,34,,,,속초시,033-639-2684,2019-06-30
(구)측후소고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 금호동 469-41,강원도 속초시 금호동 469-41,38.206673,128.591200,1650,500,Y,033-639-2685,,금호지구,,,,미적용,,190,30,,,,속초시,033-639-2685,2019-06-30
설악중학교운동장,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 속초시 교동 780-5,강원도 속초시 교동 780-5,38.2064590,128.578438,7920,2400,Y,033-633-4992,,교동지구,,,,미적용,,1200,40,,,,삼척시,033-633-4992,2019-06-30
시청주차장고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 금호동 469-1,강원도 속초시 금호동 469-1,38.207021,128.591128,660,200,Y,033-639-2684,,금호지구,,,,미적용,,160,22,,,,속초시,033-639-2684,2019-06-30
속초해랑중학교,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 속초시 금호동 625-37,강원도 속초시 금호동 625-37,38.2068121,128.5846871,4950,1500,Y,033-630-8500,,금호지구,,,,미적용,,770,32,,,,삼척시,033-630-8500,2019-06-30
동명천주교회,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 동명동 333-3,강원도 속초시 동명동 333-3,38.212930,128.594867,594,180,Y,033-639-2685,,영랑지구,,,,미적용,,410,39,,,,속초시,033-639-2685,2019-06-30
동명성당고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 동명동 333-3,강원도 속초시 동명동 333-3,38.212953,128.594877,1650,500,Y,033-639-2686,,동명지구,,,,미적용,,410,39,,,,속초시,033-639-2686,2019-06-30
영금공원고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 속초시 영랑동 1-7,강원도 속초시 속초시 영랑동 1-7,38.213880,128.599975,5511,1670,Y,033-639-2684,,영랑지구,,,,미적용,,90,38,,,,속초시,033-639-2684,2019-06-30
중앙공원고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 속초시 동명동 산 51,강원도 속초시 속초시 동명동 산 51,38.215271,128.585083,10230,3100,Y,033-639-2683,,영랑지구,,,,미적용,,580,25,,,,속초시,033-639-2683,2019-06-30
양우아파트고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 속초시 영랑동 157,강원도 속초시 속초시 영랑동 157,38.216200,128.592672,990,300,Y,033-639-2686,,영랑지구,,,,미적용,,280,21,,,,속초시,033-639-2686,2019-06-30
속초고등학교운동장,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 속초시 속초시 장사동 460,강원도 속초시 속초시 장사동 460,38.225719,128.583699,8811,2670,Y,033-634-6000,,장사지구,,,,미적용,,460,20,,,,교육행정실,033-634-6000,2019-06-30
우림연립고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 속초시 장사동 518-7,강원도 속초시 속초시 장사동 518-7,38.226504,128.585190,660,200,Y,033-639-2683,,장사지구,,,,미적용,,380,18,,,,속초시,033-639-2683,2019-06-30
해경충혼탑고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 속초시 속초시 장사동 482-3,강원도 속초시 속초시 장사동 482-3,38.227893,128.586193,990,300,Y,033-639-2684,,장사지구,,,,미적용,,50,41,,,,속초시,033-639-2684,2019-06-30
속초기상대 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 봉포리 111-3,강원도 고성군 토성면 봉포리 111-3,38.2506440,128.564404,495,150,Y,033-680-3753,,봉포지구,,,,미적용,,268,18,,,,고성군,033-680-3753,2019-06-30
경동대학교 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 봉포리 306-3,강원도 고성군 토성면 봉포리 306-3,38.251590,128.556468,4620,1400,Y,033-680-3753,,봉포지구,,,,미적용,,649,19,,,,고성군,033-680-3753,2019-06-30
천진리뒷산(2) 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 천진리 산32임,강원도 고성군 토성면 천진리 산32임,38.255495,128.553032,1485,450,Y,033-680-3753,,천진지구,,,,미적용,,691,16,,,,고성군,033-680-3753,2019-06-30
천진리뒷산(1) 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 천진리 산3-1,강원도 고성군 토성면 천진리 산3-1,38.256005,128.555129,990,300,Y,033-680-3753,,천진지구,,,,미적용,,445,18,,,,고성군,033-680-3753,2019-06-30
토성정수장 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 청간리 산36-3임,강원도 고성군 토성면 청간리 산36-3임,38.265186,128.554793,330,100,Y,033-680-3753,,아야진지구,,,,미적용,,379,30,,,,고성군,033-680-3753,2019-06-30
아야진장로교회 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 청간리 2-1,강원도 고성군 토성면 청간리 2-1,38.2689994,128.554321,495,150,Y,033-680-3753,,아야진지구,,,,미적용,,219,16,,,,고성군,033-680-3753,2019-06-30
아야진침례교회 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 아야진리 41,강원도 고성군 토성면 아야진리 41,38.2721631,128.5552052,495,150,Y,033-680-3753,,아야진지구,,,,미적용,,95,12,,,,고성군,033-680-3753,2019-06-30
아야진초등학교 고지대,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 고성군 토성면 아야진리 20,강원도 고성군 토성면 아야진리 20,38.273370,128.549590,5280,1600,Y,033-680-3753,,아야진지구,,,,미적용,,413,27,,,,고성군,033-680-3753,2019-06-30
천학정야산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 교암리 177-6임,강원도 고성군 토성면 교암리 177-6임,38.288391,128.547534,660,200,Y,033-680-3753,,교암지구,,,,미적용,,55,15,,,,고성군,033-680-3753,2019-06-30
동광초등학교 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 교암리 86,강원도 고성군 토성면 교암리 86,38.2884100,128.5434532,1650,500,Y,033-680-3753,,교암지구,,,,미적용,,348,11,,,,고성군,033-680-3753,2019-06-30
백촌복지회관 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 토성면 백촌리 123,강원도 고성군 토성면 백촌리 123,38.291983,128.540417,165,50,Y,033-680-3753,,교암지구,,,,미적용,,570,10,,,,고성군,033-680-3753,2019-06-30
문암진리앞산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 문암진리 95-2임,강원도 고성군 죽왕면 문암진리 95-2임,38.300180,128.543018,990,300,Y,033-680-3753,,문암지구,,,,미적용,,285,15,,,,고성군,033-680-3753,2019-06-30
문암군부대앞산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 문암진리 산1-8임,강원도 고성군 죽왕면 문암진리 산1-8임,38.303440,128.548043,1485,450,Y,033-680-3753,,문암지구,,,,미적용,,95,25,,,,고성군,033-680-3753,2019-06-30
오호초등학교뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 삼포리 215-5임,강원도 고성군 죽왕면 삼포리 215-5임,38.314506,128.530779,660,200,Y,033-680-3753,,문암지구,,,,미적용,,508,13,,,,고성군,033-680-3753,2019-06-30
삼포마을뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 삼포리 산55-1임,강원도 고성군 죽왕면 삼포리 산55-1임,38.315042,128.529296,495,150,Y,033-680-3753,,오호지구,,,,미적용,,442,27,,,,고성군,033-680-3753,2019-06-30
오호교회 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 오호리 170,강원도 고성군 죽왕면 오호리 170,38.329206,128.5248730661,495,150,Y,033-680-3753,,오호지구,,,,미적용,,236,15,,,,고성군,033-680-3753,2019-06-30
죽왕초등학교뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 오호리 산39-1임,강원도 고성군 죽왕면 오호리 산39-1임,38.330697,128.522738,2310,700,Y,033-680-3753,,오호지구,,,,미적용,,442,20,,,,고성군,033-680-3753,2019-06-30
송지호오토캠핑장뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 오봉리 12-2,강원도 고성군 죽왕면 오봉리 12-2,38.342031,128.511635,660,200,Y,033-680-3753,,공현진지구,,,,미적용,,385,17,,,,고성군,033-680-3753,2019-06-30
공현진초등학교 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 공현진리 334,강원도 고성군 죽왕면 공현진리 334,38.3541323,128.507208,2310,700,Y,033-680-3753,,공현진지구,,,,미적용,,309,12,,,,고성군,033-680-3753,2019-06-30
공현진교회 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 공현진리 85,강원도 고성군 죽왕면 공현진리 85,38.355317,128.509234,165,50,Y,033-680-3753,,공현진지구,,,,미적용,,186,20,,,,고성군,033-680-3753,2019-06-30
가진항뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 가진리 산16임,강원도 고성군 죽왕면 가진리 산16임,38.368111,128.510808,1320,400,Y,033-680-3753,,가진지구,,,,미적용,,69,17,,,,고성군,033-680-3753,2019-06-30
가진교회 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 죽왕면 가진리 123-3,강원도 고성군 죽왕면 가진리 123-3,38.3725149,128.507909,990,300,Y,033-680-3753,,가진지구,,,,미적용,,148,12,,,,고성군,033-680-3753,2019-06-30
동호리뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 간성읍 동호리 산10-3임,강원도 고성군 간성읍 동호리 산10-3임,38.391802,128.476095,3861,1170,Y,033-680-3753,,가진지구,,,,미적용,,970,22,,,,고성군,033-680-3753,2019-06-30
반암초소 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 거진읍 반암리 53-1임,강원도 고성군 거진읍 반암리 53-1임,38.423097,128.461126,660,200,Y,033-680-3753,,반암지구,,,,미적용,,183,33,,,,고성군,033-680-3753,2019-06-30
반암리뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 거진읍 반암리 73-1 임,강원도 고성군 거진읍 반암리 73-1 임,38.423319,128.459125,1650,500,Y,033-680-3753,,반암지구,,,,미적용,,325,24,,,,고성군,033-680-3753,2019-06-30
거진정보공업고등학교 고지대,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 고성군 거진읍 거진리 432,강원도 고성군 거진읍 거진리 432,38.4408559,128.450281,5940,1800,Y,033-680-3753,,거진지구,,,,미적용,,393,10,,,,고성군,033-680-3753,2019-06-30
거진중학교 고지대,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 고성군 거진읍 봉평리 31-1,강원도 고성군 거진읍 봉평리 31-1,38.447087,128.4477841,4950,1500,Y,033-680-3753,,거진지구,,,,미적용,,628,11,,,,고성군,033-680-3753,2019-06-30
거진성황당 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 거진읍 거진리 10-6임,강원도 고성군 거진읍 거진리 10-6임,38.450475,128.462411,1650,500,Y,033-680-3753,,거진지구,,,,미적용,,138,32,,,,고성군,033-680-3753,2019-06-30
거성초등학교 고지대,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 고성군 거진읍 진리 180,강원도 고성군 거진읍 진리 180,38.452580,128.457383,5940,1800,Y,033-680-3753,,거진지구,,,,미적용,,437,29,,,,고성군,033-680-3753,2019-06-30
화진포정보화마을 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 현내면 초도리 84임,강원도 고성군 현내면 초도리 84임,38.483667,128.436931,429,130,Y,033-680-3753,,초도지구,,,,미적용,,111,30,,,,고성군,033-680-3753,2019-06-30
대진중고등학교 고지대,지진해일대피소,지진해일 긴급대피장소,운동장,강원도 고성군 현내면 초도리 75,강원도 고성군 현내면 초도리 75,38.4836728,128.4335091,1287,390,Y,033-680-3753,,초도지구,,,,미적용,,296,15,,,,고성군,033-680-3753,2019-06-30
초도항뒷산 고지대,지진해일대피소,지진해일 긴급대피장소,공터,강원도 고성군 현내면 초도리 222-30,강원도 고성군 현내면 초도리 222-30,38.488511,128.430651,165,50,Y,033-680-3753,,초도지구,,,,미적용,,151,13,,,,고성군,033-680-3753,2019-06-30
